Year,Album,Artist,Song,F*ck,Sh*t,B*tch,P*ssy,Ho€,N-Word,D*ck,C*ck,Homophobic,G-Damn,Skeet,Tits,C*nt,Ass,Total
1993,Midnight Marauders,A Tribe Called Quest,Sucka Nigga,1,0,0,0,0,19,0,0,0,0,0,0,0,0,20
1993,Midnight Marauders,A Tribe Called Quest,Keep it Rollin',2,3,1,0,0,0,0,0,0,0,0,0,0,2,8
1993,Midnight Marauders,A Tribe Called Quest,The Chase Pt. II,1,1,0,0,1,3,0,0,0,1,0,0,0,0,7
1993,Midnight Marauders,A Tribe Called Quest,8 Million Stories,0,3,0,0,1,2,0,0,0,0,0,0,0,1,7
1993,Midnight Marauders,A Tribe Called Quest,God Lives Through,0,3,0,0,0,1,0,0,0,0,0,0,0,2,6
1993,Midnight Marauders,A Tribe Called Quest,Clap Your Hands,1,3,0,0,0,0,0,1,0,0,0,0,0,0,5
1993,Midnight Marauders,A Tribe Called Quest,Award Tour,0,1,0,0,0,3,0,0,0,0,0,0,0,0,4
1993,Midnight Marauders,A Tribe Called Quest,Oh My God,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3
1993,Midnight Marauders,A Tribe Called Quest,Lyrics to Go,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3
1993,Midnight Marauders,A Tribe Called Quest,Hot Sex,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
1993,Midnight Marauders,A Tribe Called Quest,We Can Get Down,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
1993,Midnight Marauders,A Tribe Called Quest,Midnight Marauders Tour Guide,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
1993,Midnight Marauders,A Tribe Called Quest,Steve Biko (Stir it Up),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1993,Midnight Marauders,A Tribe Called Quest,Electric Relaxation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1993,Midnight Marauders,A Tribe Called Quest,Midnight Marauders Tour Guide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,Buhloone Mindstate,De La Soul,In the Woods,2,7,0,0,0,2,0,0,0,0,0,0,0,0,11
1993,Buhloone Mindstate,De La Soul,Patti Dooke,2,0,0,0,0,3,0,0,0,0,0,0,0,1,6
1993,Buhloone Mindstate,De La Soul,En Focus,0,2,1,0,1,1,0,0,0,0,0,0,0,1,6
1993,Buhloone Mindstate,De La Soul,Area,1,0,0,0,0,1,0,0,0,0,0,0,0,2,4
1993,Buhloone Mindstate,De La Soul,Ego Trippin',1,1,1,0,0,0,0,0,0,0,0,0,0,1,4
1993,Buhloone Mindstate,De La Soul,Stone Age,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
1993,Buhloone Mindstate,De La Soul,I Be Blowin',0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
1993,Buhloone Mindstate,De La Soul,3 Day Later,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1993,Buhloone Mindstate,De La Soul,I am I Be,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1993,Buhloone Mindstate,De La Soul,Breakadawn,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1993,Buhloone Mindstate,De La Soul,Eye Patch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,Buhloone Mindstate,De La Soul,Long Island Wildin',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,Buhloone Mindstate,De La Soul,Pauls Revenge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,Buhloone Mindstate,De La Soul,Dave has a Problem… Seriously,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,Return of the Boom Bap,KRS1,Brown Skin Woman,0,1,1,0,3,2,0,0,0,0,0,0,0,0,7
1993,Return of the Boom Bap,KRS1,Slap Them Up,1,4,0,0,0,0,0,0,0,0,0,0,0,1,6
1993,Return of the Boom Bap,KRS1,Mad Crew,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4
1993,Return of the Boom Bap,KRS1,Outta Here,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1993,Return of the Boom Bap,KRS1,Stop Frontin,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
1993,Return of the Boom Bap,KRS1,Return of the Boom Bap,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
1993,Return of the Boom Bap,KRS1,Uh Oh,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1993,Return of the Boom Bap,KRS1,Mortal Thought,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1993,Return of the Boom Bap,KRS1,KRS One Attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,Return of the Boom Bap,KRS1,Black Cop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,Return of the Boom Bap,KRS1,I can't Wake Up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,Return of the Boom Bap,KRS1,Sound of da Police,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,Return of the Boom Bap,KRS1,P is Still Free,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,Return of the Boom Bap,KRS1,Higher Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,DoggyStyle,Snoop Dogg,Tha Dogg Pound - Forall my Niggaz & Bitches,23,14,11,0,1,24,1,0,0,0,0,0,0,3,77
1993,DoggyStyle,Snoop Dogg,Ain't No Fun (If the Homies Cant Have None),10,1,12,2,0,3,2,0,0,0,0,0,0,2,32
1993,DoggyStyle,Snoop Dogg,GZ and Hustlas,14,5,0,0,5,5,1,0,0,0,0,0,0,1,31
1993,DoggyStyle,Snoop Dogg,Tha Shiznit,8,6,2,0,3,7,0,0,0,0,0,0,0,3,29
1993,DoggyStyle,Snoop Dogg,House Party,9,0,1,1,0,11,1,0,0,0,0,0,0,4,27
1993,DoggyStyle,Snoop Dogg,Checkin,6,5,3,0,0,10,0,0,0,0,0,0,0,1,25
1993,DoggyStyle,Snoop Dogg,Murder Was the Case,6,0,0,0,0,17,0,0,0,0,0,0,0,1,24
1993,DoggyStyle,Snoop Dogg,Pump Pump,9,1,0,0,0,13,0,0,0,0,0,0,0,1,24
1993,DoggyStyle,Snoop Dogg,Who Am I (What's My Name)?,11,5,1,0,0,5,0,1,0,0,0,0,0,1,24
1993,DoggyStyle,Snoop Dogg,Gz Up Hoes Down,7,2,4,0,7,4,0,0,0,0,0,0,0,0,24
1993,DoggyStyle,Snoop Dogg,Doggy Dogg World,6,2,6,0,5,4,0,0,0,0,0,0,0,0,23
1993,DoggyStyle,Snoop Dogg,Serial Killa,9,0,1,0,0,9,0,0,0,0,0,0,0,1,20
1993,DoggyStyle,Snoop Dogg,Bathtub,7,5,1,0,0,5,0,0,0,0,0,0,0,2,20
1993,DoggyStyle,Snoop Dogg,G Funk Intro,6,4,2,0,0,6,0,0,0,1,0,0,0,0,19
1993,DoggyStyle,Snoop Dogg,Gin and Juice,2,4,5,0,3,0,0,0,0,0,0,0,0,2,16
1993,DoggyStyle,Snoop Dogg,Lodi Dodi,0,2,4,1,0,2,2,0,0,0,0,0,0,0,11
1993,DoggyStyle,Snoop Dogg,Chronic Break,1,1,4,0,2,2,0,0,0,0,0,0,0,0,10
1993,DoggyStyle,Snoop Dogg,W Balls,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3
1993,DoggyStyle,Snoop Dogg,Class Room Intro,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1993,36 Chambers,Wu-Tang Clan,Wu-Tang: 7th Chamber,31,7,1,0,0,15,0,0,0,0,0,0,0,5,59
1993,36 Chambers,Wu-Tang Clan,Method Man,24,6,1,0,0,2,1,0,0,1,0,0,0,4,39
1993,36 Chambers,Wu-Tang Clan,"Wu-Tang: 7th Chamber, Pt. 2",9,5,1,0,0,11,0,0,0,0,0,0,0,5,31
1993,36 Chambers,Wu-Tang Clan,Bring Da Ruckus,19,2,1,0,0,4,0,0,0,0,0,0,0,3,29
1993,36 Chambers,Wu-Tang Clan,Wu-Tang Clan Ain't Nuthing ta Fuck Wit,18,0,0,0,0,9,0,0,0,0,0,0,0,0,27
1993,36 Chambers,Wu-Tang Clan,Can it Be all so Simple,3,12,0,0,0,3,2,0,0,0,0,0,0,1,21
1993,36 Chambers,Wu-Tang Clan,Shame on a Nigga,5,2,0,0,0,13,0,0,0,0,0,0,0,0,20
1993,36 Chambers,Wu-Tang Clan,Clan in Da Front,10,5,0,0,0,4,0,0,0,1,0,0,0,0,20
1993,36 Chambers,Wu-Tang Clan,Da Mystery of Chessboxin',1,4,0,0,0,11,0,0,0,0,0,0,0,2,18
1993,36 Chambers,Wu-Tang Clan,Protect ya Neck,7,4,0,0,0,6,0,0,0,0,0,0,0,1,18
1993,36 Chambers,Wu-Tang Clan,C.R.E.A.M.,0,3,0,0,0,4,0,0,0,0,0,0,0,0,7
1993,36 Chambers,Wu-Tang Clan,Method Man Remix,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1993,36 Chambers,Wu-Tang Clan,Tearz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,36 Chambers,Wu-Tang Clan,Conclusion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,Resurrection,Common,Nuthin TO Do,1,4,1,0,0,14,0,0,0,0,0,0,0,1,21
1994,Resurrection,Common,Another Wasted Nite With…,3,1,3,1,2,0,0,0,0,1,0,0,0,4,15
1994,Resurrection,Common,Sum Shit I Wrote,4,3,0,0,0,2,1,1,0,0,0,1,0,1,13
1994,Resurrection,Common,Orange Pineapple Juice,1,3,2,2,0,2,0,0,0,0,0,1,0,0,11
1994,Resurrection,Common,Watermelon,2,3,0,0,0,3,0,0,0,0,0,0,0,1,9
1994,Resurrection,Common,I used to love HER,1,3,1,0,0,2,0,0,0,0,0,1,0,0,8
1994,Resurrection,Common,Resurrection,0,2,0,1,0,3,0,0,0,0,0,0,0,0,6
1994,Resurrection,Common,Thisisme,0,2,0,0,1,2,1,0,0,0,0,0,0,0,6
1994,Resurrection,Common,In My Own World,0,1,0,0,0,2,2,0,0,0,0,0,0,1,6
1994,Resurrection,Common,Maintaining,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5
1994,Resurrection,Common,Communism,1,2,1,0,0,1,0,0,0,0,0,0,0,0,5
1994,Resurrection,Common,Chapter 13,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3
1994,Resurrection,Common,Book of Life,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1994,Resurrection,Common,Pop's Rap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,The Sun Rises in the East,Jeru The Damaja,Da Bichez,3,0,25,3,0,1,1,0,0,0,0,0,0,2,35
1994,The Sun Rises in the East,Jeru The Damaja,Come Clean,0,6,0,0,0,2,0,0,1,0,0,0,0,1,10
1994,The Sun Rises in the East,Jeru The Damaja,Brooklyn Took It,2,2,0,0,0,2,0,0,0,0,0,0,0,0,6
1994,The Sun Rises in the East,Jeru The Damaja,Statik,1,1,0,1,0,2,0,0,0,0,0,0,0,0,5
1994,The Sun Rises in the East,Jeru The Damaja,D Original,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3
1994,The Sun Rises in the East,Jeru The Damaja,Ain't The Devil Happy,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
1994,The Sun Rises in the East,Jeru The Damaja,You Can't Stop The Prophet,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
1994,The Sun Rises in the East,Jeru The Damaja,Mental Stamina,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1994,The Sun Rises in the East,Jeru The Damaja,Life,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,The Sun Rises in the East,Jeru The Damaja,My Mind Spray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,The Sun Rises in the East,Jeru The Damaja,Jungle Music,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,Illmatic,Nas,Represent,5,7,0,0,0,6,0,0,0,0,0,0,0,1,19
1994,Illmatic,Nas,The Genesis,4,5,0,0,0,9,0,0,0,0,0,0,0,0,18
1994,Illmatic,Nas,NY State of Mind,1,4,2,0,0,10,0,0,0,0,0,0,0,0,17
1994,Illmatic,Nas,One Love,4,3,0,0,0,10,0,0,0,0,0,0,0,0,17
1994,Illmatic,Nas,One Time 4 Your Mind,3,5,0,0,0,4,0,0,0,0,0,0,0,0,12
1994,Illmatic,Nas,Memory Lane,2,1,0,1,0,6,0,0,0,0,0,0,0,0,10
1994,Illmatic,Nas,Lifes a Bitch,2,0,5,0,0,1,0,0,0,0,0,0,0,1,9
1994,Illmatic,Nas,Halftime,1,0,1,0,0,3,0,0,1,0,0,0,0,0,6
1994,Illmatic,Nas,The World Is Yours,0,3,1,0,0,1,0,0,0,0,0,0,0,0,5
1994,Illmatic,Nas,It Ain't Hard to Tell,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1994,Ready To Die,Notorious B.I.G.,Intro,34,3,5,0,0,19,0,0,0,3,0,0,0,3,67
1994,Ready To Die,Notorious B.I.G.,Friends,16,5,14,1,4,3,0,0,0,0,0,0,0,3,46
1994,Ready To Die,Notorious B.I.G.,One More Chance,19,8,2,1,2,1,9,0,0,0,0,0,0,2,44
1994,Ready To Die,Notorious B.I.G.,Suicidal Thoughts,13,9,1,0,0,12,1,0,0,1,0,0,0,0,37
1994,Ready To Die,Notorious B.I.G.,Gimme the Loot,20,6,8,1,0,1,0,0,0,0,0,0,0,1,37
1994,Ready To Die,Notorious B.I.G.,The What,6,5,4,1,0,9,3,0,1,1,0,0,0,3,33
1994,Ready To Die,Notorious B.I.G.,Me & My Bitch,8,2,13,0,1,2,3,0,0,0,0,0,0,2,31
1994,Ready To Die,Notorious B.I.G.,Things Done Changed,10,9,0,0,0,6,0,0,0,0,0,0,0,0,25
1994,Ready To Die,Notorious B.I.G.,Ready To Die,11,5,1,0,0,4,0,0,0,0,0,0,0,2,23
1994,Ready To Die,Notorious B.I.G.,Machin Gun Funk,6,0,4,0,0,7,1,0,0,0,0,0,0,2,20
1994,Ready To Die,Notorious B.I.G.,Warning,5,0,0,0,0,12,0,0,0,0,0,0,0,1,18
1994,Ready To Die,Notorious B.I.G.,Just Playin',7,0,4,3,0,0,0,0,0,0,0,0,0,0,14
1994,Ready To Die,Notorious B.I.G.,Fuck Me,10,1,1,0,0,0,0,0,0,0,0,0,0,1,13
1994,Ready To Die,Notorious B.I.G.,Everyday Struggle,2,3,3,0,0,0,0,0,0,0,0,0,0,1,9
1994,Ready To Die,Notorious B.I.G.,Respect,3,1,0,0,0,4,0,0,0,0,0,0,0,0,8
1994,Ready To Die,Notorious B.I.G.,Juicy,2,0,0,0,1,4,0,0,0,0,0,0,0,0,7
1994,Ready To Die,Notorious B.I.G.,Big Poppa,2,1,0,0,1,3,0,0,0,0,0,0,0,0,7
1994,Ready To Die,Notorious B.I.G.,Unbelievable,4,0,0,0,0,1,1,0,0,0,0,0,0,0,6
1994,The Diary,Scarface,The White Sheet,30,2,5,0,0,8,0,0,0,0,0,0,0,21,66
1994,The Diary,Scarface,G's Lyrics,38,4,0,0,0,14,1,0,0,0,0,0,0,2,59
1994,The Diary,Scarface,The Diary,12,7,3,0,0,18,0,0,0,0,0,0,0,8,48
1994,The Diary,Scarface,Jesse James,30,3,0,0,0,6,0,0,0,0,0,0,0,8,47
1994,The Diary,Scarface,One,3,2,8,0,6,4,1,1,0,0,0,0,0,3,28
1994,The Diary,Scarface,Goin' Down,6,2,11,0,0,2,1,0,0,0,0,0,0,6,28
1994,The Diary,Scarface,Hand of the Dead Body,5,5,0,0,0,14,1,0,0,0,0,0,0,2,27
1994,The Diary,Scarface,No Tears,10,3,1,0,0,7,0,0,0,0,0,0,0,6,27
1994,The Diary,Scarface,I Seen A Man Die,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
1994,The Diary,Scarface,Mind Playin Tricks on Me '94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1995,Soul Food,Goodie Mob,Live at the O.M.N.I,3,6,1,0,0,30,1,0,0,0,0,0,2,0,43
1995,Soul Food,Goodie Mob,Goodie Bag,3,3,0,0,1,9,0,0,0,0,0,0,5,0,21
1995,Soul Food,Goodie Mob,The Coming,8,4,0,0,0,7,0,0,0,0,0,0,0,0,19
1995,Soul Food,Goodie Mob,Dirty South,2,1,2,,2,9,0,0,0,0,0,0,1,0,17
1995,Soul Food,Goodie Mob,Thought Process,4,6,0,0,0,4,0,0,0,1,0,0,0,0,15
1995,Soul Food,Goodie Mob,Funeral,3,2,0,0,0,5,0,0,0,0,0,0,2,0,12
1995,Soul Food,Goodie Mob,Blood,3,2,0,0,1,5,0,0,0,0,0,0,0,0,11
1995,Soul Food,Goodie Mob,I Didn't Ask to come,1,2,0,0,0,4,0,0,0,0,0,0,0,0,7
1995,Soul Food,Goodie Mob,Cell Therapy,0,1,0,0,1,2,0,0,0,0,0,0,2,0,6
1995,Soul Food,Goodie Mob,Soul Food,2,2,0,0,1,1,0,0,0,0,0,0,0,0,6
1995,Soul Food,Goodie Mob,Fighting,0,3,0,0,0,1,0,0,0,0,0,0,0,0,4
1995,Soul Food,Goodie Mob,Guess Who?,0,1,0,0,0,1,0,0,0,0,0,0,2,0,4
1995,Soul Food,Goodie Mob,Sesame Street,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3
1995,Soul Food,Goodie Mob,The Day After,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
1995,Soul Food,Goodie Mob,Red Dogg,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
1995,Soul Food,Goodie Mob,Rico,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1995,Soul Food,Goodie Mob,Free,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1995,Soul Food,Goodie Mob,Serenity Prayer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Soul Food,Goodie Mob,Cee-Lo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,The Infamous,Mobb Deep,The Infamous Prelude,6,7,0,0,0,15,0,0,0,0,0,0,0,3,31
1995,The Infamous,Mobb Deep,Trife Life,9,8,2,0,0,9,0,0,0,0,0,0,0,0,28
1995,The Infamous,Mobb Deep,Q.U. Hectic,8,11,0,1,0,6,0,0,0,0,0,0,0,0,26
1995,The Infamous,Mobb Deep,Right Back At You,5,4,1,0,0,9,1,0,0,0,0,0,0,1,21
1995,The Infamous,Mobb Deep,Party Over,7,2,2,4,0,4,1,0,0,0,0,0,0,1,21
1995,The Infamous,Mobb Deep,Drink Away the Pain,8,2,2,1,0,4,1,0,0,0,0,0,0,2,20
1995,The Infamous,Mobb Deep,Up North Trip,3,6,0,0,0,6,0,0,0,0,0,0,0,3,18
1995,The Infamous,Mobb Deep,Sthe Start of Your ending (41st Side) Lyrics,4,1,0,0,2,8,0,0,0,0,0,0,0,2,17
1995,The Infamous,Mobb Deep,Give up the Goods,4,1,0,0,0,9,0,0,0,0,0,0,0,2,16
1995,The Infamous,Mobb Deep,Cradle to The Grave,4,4,0,0,0,4,0,0,0,0,0,0,0,2,14
1995,The Infamous,Mobb Deep,Survival of the Fittest,3,3,0,0,1,3,0,0,0,0,0,0,0,1,11
1995,The Infamous,Mobb Deep,Just Step (prelude),3,1,0,0,0,2,0,0,0,0,0,0,0,2,8
1995,The Infamous,Mobb Deep,Eye for an Eye,0,0,0,0,1,5,0,0,0,0,0,0,0,1,7
1995,The Infamous,Mobb Deep,Temperature's Rising,0,3,0,0,0,3,0,0,0,0,0,0,0,0,6
1995,The Infamous,Mobb Deep,Shook Ones Part II,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
1995,Only Built 4 Cuban Linx,Raekwon,Shark Niggas (Biters),6,0,0,0,0,28,0,0,0,0,0,0,0,1,35
1995,Only Built 4 Cuban Linx,Raekwon,Ice Water,2,2,4,0,0,16,0,0,2,0,0,0,0,5,31
1995,Only Built 4 Cuban Linx,Raekwon,Wu-Gambinos,8,6,0,1,0,11,1,0,0,0,0,0,0,2,29
1995,Only Built 4 Cuban Linx,Raekwon,Knuckleheadz,11,5,1,0,0,11,0,0,0,0,0,0,0,1,29
1995,Only Built 4 Cuban Linx,Raekwon,Criminology,8,6,0,0,0,8,0,0,0,0,0,0,0,1,23
1995,Only Built 4 Cuban Linx,Raekwon,Incarcerated scarefaces,4,1,0,1,0,15,0,0,0,0,0,0,0,1,22
1995,Only Built 4 Cuban Linx,Raekwon,Knowledge God,2,6,1,0,0,10,0,0,0,0,0,0,0,2,21
1995,Only Built 4 Cuban Linx,Raekwon,Guillotine (swordz),3,5,0,0,0,10,0,0,0,0,0,0,0,1,19
1995,Only Built 4 Cuban Linx,Raekwon,Verbal Intercourse,1,2,0,1,0,10,0,0,1,0,0,0,0,1,16
1995,Only Built 4 Cuban Linx,Raekwon,Heaven & Hell,2,4,1,0,2,7,0,0,0,0,0,0,0,0,16
1995,Only Built 4 Cuban Linx,Raekwon,Wisdom Body,1,3,4,0,1,4,0,0,0,0,0,0,0,1,14
1995,Only Built 4 Cuban Linx,Raekwon,Spot Rusherz,2,2,3,0,0,5,0,0,0,0,0,0,0,0,12
1995,Only Built 4 Cuban Linx,Raekwon,Rainy Dayz,3,3,1,0,0,5,0,0,0,0,0,0,0,0,12
1995,Only Built 4 Cuban Linx,Raekwon,Striving for Perfection,6,6,0,0,0,0,0,0,0,0,0,0,0,0,12
1995,Only Built 4 Cuban Linx,Raekwon,North Star,1,4,0,0,0,5,0,0,0,0,0,0,0,1,11
1995,Only Built 4 Cuban Linx,Raekwon,Ice Cream,1,5,0,0,0,3,2,0,0,0,0,0,0,0,11
1995,Only Built 4 Cuban Linx,Raekwon,Glaciers of Ice,1,3,2,0,0,4,0,0,0,0,0,0,0,0,10
1995,Only Built 4 Cuban Linx,Raekwon,Can it Be all so Simple? (remix),1,0,1,0,0,6,0,0,0,0,0,0,0,0,8
1995,Do You Want More,The Roots,The Unlocking,5,6,2,2,0,1,3,0,0,0,0,0,1,5,25
1995,Do You Want More,The Roots,The Lesson Pt. 1,4,3,0,0,0,15,0,0,0,0,0,0,0,2,24
1995,Do You Want More,The Roots,Proceed,1,2,0,0,0,7,0,0,0,0,0,0,0,1,11
1995,Do You Want More,The Roots,I Remain Calm,2,0,0,0,0,6,0,0,0,0,0,0,0,0,8
1995,Do You Want More,The Roots,Distorition to Static,1,2,0,0,0,3,0,0,0,0,0,0,0,0,6
1995,Do You Want More,The Roots,Do you want more?,0,2,0,0,0,3,0,0,0,0,0,0,0,1,6
1995,Do You Want More,The Roots,You Aint fly,0,0,1,0,0,3,0,0,0,0,0,0,0,1,5
1995,Do You Want More,The Roots,Swept Away,0,1,0,0,0,3,1,0,0,0,0,0,0,0,5
1995,Do You Want More,The Roots,Mellow My Man,0,3,0,0,0,0,0,0,0,0,0,0,0,1,4
1995,Do You Want More,The Roots,Lazy Afternoon,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
1995,Do You Want More,The Roots,Silent Treatment,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
1995,Do You Want More,The Roots,Daskat,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
1995,Do You Want More,The Roots,? Vs. Rhazel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Me Against the World,Tupac,Outlaw,16,4,3,0,2,18,0,0,0,0,0,0,0,3,46
1995,Me Against the World,Tupac,Fuck The World,29,1,2,0,0,6,0,0,0,0,0,0,0,1,39
1995,Me Against the World,Tupac,Young Niggaz,7,1,0,0,0,26,0,0,0,0,0,0,0,0,34
1995,Me Against the World,Tupac,Death Around the Corner,9,2,5,0,0,9,0,0,0,2,0,1,0,1,29
1995,Me Against the World,Tupac,Heavy in the Game,1,5,3,0,0,13,0,0,0,0,0,0,0,1,23
1995,Me Against the World,Tupac,Old School,7,7,1,0,0,7,0,0,0,1,0,0,0,0,23
1995,Me Against the World,Tupac,If I die 2nite,5,2,2,2,1,5,1,0,0,0,0,0,0,0,18
1995,Me Against the World,Tupac,It Ain't Easy,4,0,0,0,0,9,0,0,0,0,0,0,0,1,14
1995,Me Against the World,Tupac,Lord Knows,5,0,2,0,0,6,0,0,0,0,0,0,0,1,14
1995,Me Against the World,Tupac,Can U Get Away,1,1,0,0,0,2,0,0,0,0,0,0,0,0,4
1995,Me Against the World,Tupac,So Many tears,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3
1995,Me Against the World,Tupac,Temptations,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
1995,Me Against the World,Tupac,Intro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Me Against the World,Tupac,Me Against the World,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Me Against the World,Tupac,Dear mama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"Beats, Rhymes and Life",A Tribe Called Quest,Motivators,5,2,0,0,0,2,1,0,0,0,0,0,0,2,12
1996,"Beats, Rhymes and Life",A Tribe Called Quest,Phony Rappers,1,6,0,0,0,0,0,0,0,0,0,0,0,5,12
1996,"Beats, Rhymes and Life",A Tribe Called Quest,1nce Again,1,5,0,0,0,2,0,0,0,0,0,0,0,1,9
1996,"Beats, Rhymes and Life",A Tribe Called Quest,What Really goes on,1,4,0,0,0,0,0,0,0,0,0,2,0,2,9
1996,"Beats, Rhymes and Life",A Tribe Called Quest,Get A Hold,0,6,0,0,0,1,0,0,0,0,0,0,0,1,8
1996,"Beats, Rhymes and Life",A Tribe Called Quest,The Hop,0,1,0,0,0,4,0,0,0,0,0,0,0,2,7
1996,"Beats, Rhymes and Life",A Tribe Called Quest,Mind Power,1,1,0,0,0,3,0,0,0,0,0,0,0,1,6
1996,"Beats, Rhymes and Life",A Tribe Called Quest,Crew,0,4,0,0,0,1,0,0,0,0,0,0,0,1,6
1996,"Beats, Rhymes and Life",A Tribe Called Quest,Baby Phife's Return,2,2,1,0,0,0,0,0,0,0,0,0,0,1,6
1996,"Beats, Rhymes and Life",A Tribe Called Quest,Stressed Out,0,1,0,0,0,4,0,0,0,0,0,0,0,0,5
1996,"Beats, Rhymes and Life",A Tribe Called Quest,Word Play,0,2,0,0,0,2,0,0,0,0,0,0,0,0,4
1996,"Beats, Rhymes and Life",A Tribe Called Quest,Jam,0,2,0,0,0,1,0,0,0,0,0,0,0,1,4
1996,"Beats, Rhymes and Life",A Tribe Called Quest,Keeping it moving,0,2,0,0,0,1,0,0,0,0,0,0,0,1,4
1996,"Beats, Rhymes and Life",A Tribe Called Quest,Separate/Together,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1996,"Beats, Rhymes and Life",A Tribe Called Quest,The Pressure,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1996,The Score,Fugees,Cowboys,4,4,0,0,0,9,0,0,0,0,0,0,0,0,17
1996,The Score,Fugees,Family Business,1,4,0,0,0,4,0,0,0,0,0,0,0,0,9
1996,The Score,Fugees,Red Intro,5,3,0,0,0,0,0,0,0,0,0,0,0,0,8
1996,The Score,Fugees,Mista Mista,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1996,The Score,Fugees,The Beast,2,0,0,0,0,1,1,0,0,0,0,0,0,2,6
1996,The Score,Fugees,The Mask,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4
1996,The Score,Fugees,The Score,1,1,0,0,0,2,0,0,0,0,0,0,0,0,4
1996,The Score,Fugees,Zealots,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1996,The Score,Fugees,Ready or Not,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1996,The Score,Fugees,Fu-Gee-La,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
