,Year,Album,Artist,Song,F*ck,Sh*t,B*tch,P*ssy,Ho,N-Word,D*ck,C*ck,Homophobic,G-Damn,Skeet,Tits,C*nt,Ass,Total,City,State
1110,2000,Back For the 1st Time,Ludacris,U got a problem?,6,2.0,1,0.0,1.0,16,2,0.0,0,0,0,1,0,3.0,32,Atlanta,Georgia
1111,2000,Back For the 1st Time,Ludacris,Game Got switched,1,8.0,1,0.0,8.0,9,1,1.0,0,0,0,0,0,2.0,31,Atlanta,Georgia
1112,2000,Back For the 1st Time,Ludacris,1st & 10,5,1.0,2,1.0,3.0,8,0,0.0,0,0,0,0,0,1.0,21,Atlanta,Georgia
1113,2000,Back For the 1st Time,Ludacris,Southern Hospitality ,0,0.0,0,0.0,0.0,3,1,0.0,0,0,0,1,0,8.0,13,Atlanta,Georgia
1114,2000,Back For the 1st Time,Ludacris,Phat Rabbit,1,3.0,0,0.0,0.0,4,0,0.0,0,0,0,0,0,2.0,10,Atlanta,Georgia
1115,2000,Back For the 1st Time,Ludacris,Mouthing Off,2,0.0,0,0.0,0.0,2,0,0.0,0,0,0,0,0,2.0,6,Atlanta,Georgia
1116,2000,Back For the 1st Time,Ludacris,What's Your Fantasy,1,0.0,0,0.0,0.0,0,1,0.0,0,0,0,0,0,1.0,3,Atlanta,Georgia
1117,2000,Back For the 1st Time,Ludacris,Rock and A hard Place,0,0.0,0,0.0,0.0,2,0,0.0,0,0,0,0,0,0.0,2,Atlanta,Georgia
1118,2000,Back For the 1st Time,Ludacris,Get Off Me,0,1.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,1,Atlanta,Georgia
1119,2000,Country Grammar,Nelly,Country Grammar,2,2.0,0,0.0,1.0,24,0,0.0,0,0,0,0,0,0.0,29,Austin,Texas
1120,2000,Country Grammar,Nelly,"Greed, Hate, Envy",13,3.0,1,0.0,1.0,4,0,0.0,0,0,0,0,0,2.0,24,Austin,Texas
1121,2000,Country Grammar,Nelly,Tho Dem Wrappas,8,0.0,7,0.0,0.0,8,0,0.0,0,0,0,0,0,0.0,23,Austin,Texas
1122,2000,Country Grammar,Nelly,For My,1,1.0,4,0.0,0.0,15,0,0.0,0,0,1,0,0,0.0,22,Austin,Texas
1123,2000,Country Grammar,Nelly,Never Let 'Em C U Sweat,1,3.0,3,0.0,1.0,13,1,0.0,0,0,0,0,0,0.0,22,Austin,Texas
1124,2000,Country Grammar,Nelly,Steal the Show,1,0.0,1,0.0,3.0,14,0,0.0,0,0,0,0,0,2.0,21,Austin,Texas
1125,2000,Country Grammar,Nelly,Wrap Sumden,1,3.0,1,0.0,1.0,9,0,0.0,0,0,0,0,0,0.0,15,Austin,Texas
1126,2000,Country Grammar,Nelly,Thicky Thick Girl,1,2.0,1,0.0,1.0,2,0,0.0,0,1,0,0,0,4.0,12,Austin,Texas
1127,2000,Country Grammar,Nelly,E.I.,2,2.0,2,0.0,0.0,5,0,0.0,0,0,0,0,0,0.0,11,Austin,Texas
1128,2000,Country Grammar,Nelly,Ride Wit Me,3,2.0,1,0.0,0.0,4,0,0.0,0,0,0,0,0,0.0,10,Austin,Texas
1129,2000,Country Grammar,Nelly,St. Louie,7,0.0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0.0,8,Austin,Texas
1130,2000,Country Grammar,Nelly,Batter Up,5,1.0,0,0.0,0.0,0,1,0.0,0,0,0,0,0,0.0,7,Austin,Texas
1131,2000,Country Grammar,Nelly,Utha Side,0,1.0,0,0.0,0.0,3,0,0.0,0,0,0,0,0,0.0,4,Austin,Texas
1132,2000,Country Grammar,Nelly,Luven Me,1,0.0,0,0.0,0.0,3,0,0.0,0,0,0,0,0,0.0,4,Austin,Texas
1133,2000,Country Grammar,Nelly,Intro,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,Austin,Texas
1134,2000,Stankonia,Outkast,Gangsta Shit,5,27.0,2,0.0,2.0,14,0,0.0,0,0,0,0,0,0.0,50,Atlanta,Georgia
1135,2000,Stankonia,Outkast,Snappin & Trappin,9,5.0,4,2.0,0.0,7,3,0.0,0,0,0,0,0,2.0,32,Atlanta,Georgia
1136,2000,Stankonia,Outkast,Kim And Cookie,11,2.0,0,0.0,0.0,0,1,0.0,0,4,0,0,0,1.0,19,Atlanta,Georgia
1137,2000,Stankonia,Outkast,Speedballin ,7,1.0,0,0.0,0.0,8,0,0.0,0,0,1,0,0,1.0,18,Atlanta,Georgia
1138,2000,Stankonia,Outkast,We Luv Deez Hoez,2,1.0,1,2.0,9.0,2,0,0.0,0,0,0,0,0,1.0,18,Atlanta,Georgia
1139,2000,Stankonia,Outkast,Spaghetti Junction,1,2.0,0,0.0,2.0,9,0,0.0,0,0,0,0,0,0.0,14,Atlanta,Georgia
1140,2000,Stankonia,Outkast,Red Velvet,0,1.0,1,0.0,0.0,8,1,0.0,0,0,0,0,0,1.0,12,Atlanta,Georgia
1141,2000,Stankonia,Outkast,I'll Call before I come,2,1.0,1,0.0,0.0,7,0,0.0,0,1,0,0,0,0.0,12,Atlanta,Georgia
1142,2000,Stankonia,Outkast,Humble Mumble,3,1.0,1,0.0,0.0,5,0,0.0,0,0,0,0,0,1.0,11,Atlanta,Georgia
1143,2000,Stankonia,Outkast,Xplosion ,3,3.0,0,0.0,0.0,2,0,0.0,0,0,0,0,0,2.0,10,Atlanta,Georgia
1144,2000,Stankonia,Outkast,? ,0,0.0,0,0.0,0.0,9,0,0.0,0,0,0,0,0,0.0,9,Atlanta,Georgia
1145,2000,Stankonia,Outkast,Gasoline ,5,2.0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0.0,8,Atlanta,Georgia
1146,2000,Stankonia,Outkast,Slum Beautiful,1,0.0,1,0.0,1.0,3,0,0.0,0,0,0,0,0,1.0,7,Atlanta,Georgia
1147,2000,Stankonia,Outkast,Ms. Jackson,0,3.0,0,0.0,0.0,0,1,0.0,0,0,0,0,0,2.0,6,Atlanta,Georgia
1148,2000,Stankonia,Outkast,Sole Sunday,0,1.0,0,0.0,1.0,1,0,0.0,0,0,0,0,0,2.0,5,Atlanta,Georgia
1149,2000,Stankonia,Outkast,"So Fresh, So Clean",0,0.0,0,0.0,0.0,2,0,0.0,0,0,0,0,0,1.0,3,Atlanta,Georgia
1150,2000,Stankonia,Outkast,B.O.B,0,0.0,0,0.0,0.0,2,0,0.0,0,0,0,0,0,0.0,2,Atlanta,Georgia
1151,2000,Stankonia,Outkast,Drinkin' Again,1,1.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,2,Atlanta,Georgia
1152,2000,Stankonia,Outkast,Intro,0,0.0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0.0,1,Atlanta,Georgia
1153,2000,Stankonia,Outkast,I'm Cool,0,0.0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,1,Atlanta,Georgia
1154,2000,Stankonia,Outkast,D.F. ,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,Atlanta,Georgia
1155,2000,Stankonia,Outkast,Good Hair,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,Atlanta,Georgia
1156,2000,Stankonia,Outkast,Cruisin' in the ATL ,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,Atlanta,Georgia
1157,2000,Stankonia,Outkast,Toilet Tisha,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,Atlanta,Georgia
1158,2000,Stankonia,Outkast,Pre-Nump,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,Atlanta,Georgia
1159,2000,Stankonia,Outkast,Stankonia,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,Atlanta,Georgia
1160,2001,Pain is Love,Ja Rule,Worldwide Gangstas,5,6.0,4,0.0,2.0,29,2,0.0,0,0,0,0,0,1.0,49,Queens,New York
1161,2001,Pain is Love,Ja Rule,Livin It Up,7,1.0,18,1.0,7.0,9,2,0.0,0,0,0,0,0,1.0,46,Queens,New York
1162,2001,Pain is Love,Ja Rule,Down Ass Bitch,0,1.0,16,0.0,1.0,4,0,0.0,0,0,0,0,0,14.0,36,Queens,New York
1163,2001,Pain is Love,Ja Rule,Smokin and Ridin,5,0.0,9,0.0,2.0,16,1,0.0,0,0,0,0,0,0.0,33,Queens,New York
1164,2001,Pain is Love,Ja Rule,So Much Pain,8,0.0,0,0.0,1.0,14,0,0.0,0,0,0,0,0,0.0,23,Queens,New York
1165,2001,Pain is Love,Ja Rule,Dial M for Murder,6,3.0,1,0.0,0.0,11,1,0.0,0,0,0,0,0,0.0,22,Queens,New York
1166,2001,Pain is Love,Ja Rule,Never Again,5,1.0,1,0.0,3.0,10,1,0.0,0,0,0,0,0,0.0,21,Queens,New York
1167,2001,Pain is Love,Ja Rule,The Inc,2,2.0,2,0.0,2.0,7,0,0.0,0,0,0,0,0,0.0,15,Queens,New York
1168,2001,Pain is Love,Ja Rule,Always on Time,3,1.0,3,0.0,2.0,1,0,0.0,0,0,0,0,0,2.0,12,Queens,New York
1169,2001,Pain is Love,Ja Rule,I'm Real,2,1.0,1,2.0,1.0,4,0,0.0,0,0,0,0,0,0.0,11,Queens,New York
1170,2001,Pain is Love,Ja Rule,Lost Little Girl,3,0.0,1,0.0,0.0,1,1,0.0,0,0,0,0,0,5.0,11,Queens,New York
1171,2001,Pain is Love,Ja Rule,Pain is Love,2,1.0,0,0.0,0.0,4,0,0.0,0,0,0,0,0,0.0,7,Queens,New York
1172,2001,Pain is Love,Ja Rule,X,0,0.0,0,1.0,1.0,1,1,0.0,0,0,0,0,0,0.0,4,Queens,New York
1173,2001,Pain is Love,Ja Rule,Big Remo,4,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,4,Queens,New York
1174,2001,Pain is Love,Ja Rule,Leo,0,0.0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,1,Queens,New York
1175,2001,Pain is Love,Ja Rule,Pain is Love Skit,1,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,1,Queens,New York
1176,2001,The Blueprint,Jay-Z,Takeover,7,27.0,0,0.0,0.0,11,0,0.0,1,0,0,0,0,2.0,48,Brooklyn,New York
1177,2001,The Blueprint,Jay-Z,Jigga That Nigga,2,0.0,2,0.0,0.0,21,0,0.0,0,0,0,0,0,0.0,25,Brooklyn,New York
1178,2001,The Blueprint,Jay-Z,All I need,6,1.0,1,0.0,0.0,9,0,0.0,0,0,0,0,0,1.0,18,Brooklyn,New York
1179,2001,The Blueprint,Jay-Z,Heart of the City,4,5.0,0,0.0,0.0,8,0,0.0,0,0,0,0,0,1.0,18,Brooklyn,New York
1180,2001,The Blueprint,Jay-Z,Hola Hovito,7,1.0,1,0.0,1.0,3,1,0.0,0,0,0,0,0,0.0,14,Brooklyn,New York
1181,2001,The Blueprint,Jay-Z,Song cry,2,5.0,1,0.0,0.0,5,0,0.0,0,0,0,0,0,0.0,13,Brooklyn,New York
1182,2001,The Blueprint,Jay-Z,Never change,7,1.0,0,0.0,0.0,4,0,0.0,0,0,0,0,0,0.0,12,Brooklyn,New York
1183,2001,The Blueprint,Jay-Z,Renegade,7,0.0,0,0.0,0.0,2,0,0.0,0,0,0,0,0,1.0,10,Brooklyn,New York
1184,2001,The Blueprint,Jay-Z,The Rulers Back,6,1.0,0,0.0,0.0,2,0,0.0,0,0,0,0,0,0.0,9,Brooklyn,New York
1185,2001,The Blueprint,Jay-Z,Blue print,1,2.0,0,0.0,0.0,5,0,0.0,0,0,0,0,0,0.0,8,Brooklyn,New York
1186,2001,The Blueprint,Jay-Z,U Don't Know,4,3.0,0,0.0,0.0,0,1,0.0,0,0,0,0,0,0.0,8,Brooklyn,New York
1187,2001,The Blueprint,Jay-Z,Breathe easy,0,0.0,0,0.0,0.0,6,0,0.0,0,1,0,0,0,0.0,7,Brooklyn,New York
1188,2001,The Blueprint,Jay-Z,"Girls, girls, girls, ",1,3.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,2.0,6,Brooklyn,New York
1189,2001,The Blueprint,Jay-Z,Izzo,0,0.0,1,0.0,0.0,4,0,0.0,0,0,0,0,0,0.0,5,Brooklyn,New York
1190,2001,The Blueprint,Jay-Z,"Girls, girls girls pt II",2,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0,0.0,3,Brooklyn,New York
1191,2001,Word of Mouf,Ludacris,Go 2 Sleep,8,1.0,9,0.0,50.0,14,1,0.0,1,1,0,0,0,1.0,86,Atlanta,Georgia
1192,2001,Word of Mouf,Ludacris,Move Bitch,14,3.0,41,0.0,0.0,3,1,0.0,1,1,0,0,0,1.0,65,Atlanta,Georgia
1193,2001,Word of Mouf,Ludacris,Get the Fuck Back,25,2.0,11,0.0,0.0,20,0,0.0,0,0,0,0,0,2.0,60,Atlanta,Georgia
1194,2001,Word of Mouf,Ludacris,Coming 2 America,8,6.0,3,0.0,2.0,16,0,0.0,0,0,0,0,0,2.0,37,Atlanta,Georgia
1195,2001,Word of Mouf,Ludacris,She Said,15,0.0,0,0.0,3.0,3,2,0.0,0,0,0,0,0,0.0,23,Atlanta,Georgia
1196,2001,Word of Mouf,Ludacris,Area Codes,1,0.0,1,0.0,15.0,0,2,1.0,0,0,0,0,0,1.0,21,Atlanta,Georgia
1197,2001,Word of Mouf,Ludacris,Freaky Thangs,3,1.0,1,0.0,4.0,2,2,0.0,0,0,1,0,0,3.0,17,Atlanta,Georgia
1198,2001,Word of Mouf,Ludacris,Cold Outside,5,0.0,1,0.0,0.0,8,0,0.0,0,0,1,0,0,0.0,15,Atlanta,Georgia
1199,2001,Word of Mouf,Ludacris,Cry Babies,4,0.0,0,0.0,0.0,3,1,0.0,0,0,0,0,0,5.0,13,Atlanta,Georgia
1200,2001,Word of Mouf,Ludacris,Rollout,5,2.0,1,0.0,0.0,2,1,0.0,0,0,0,0,0,2.0,13,Atlanta,Georgia
1201,2001,Word of Mouf,Ludacris,Saturday,1,0.0,0,0.0,0.0,1,1,0.0,0,0,0,0,0,10.0,13,Atlanta,Georgia
1202,2001,Word of Mouf,Ludacris,Word of mouf,1,2.0,1,0.0,1.0,2,0,0.0,0,0,0,1,0,2.0,10,Atlanta,Georgia
1203,2001,Word of Mouf,Ludacris,Growing Pains,1,0.0,1,0.0,0.0,2,0,0.0,0,1,0,0,0,1.0,6,Atlanta,Georgia
1204,2001,Word of Mouf,Ludacris,Keep it On The Hush,0,0.0,0,0.0,0.0,0,1,0.0,0,0,0,1,0,0.0,2,Atlanta,Georgia
1205,2001,Stillmatic,Nas,The Flyest,5,4.0,5,0.0,2.0,17,5,0.0,0,0,0,0,0,0.0,38,Brooklyn,New York
1206,2001,Stillmatic,Nas,Destroy & Rebuild,6,6.0,1,0.0,1.0,17,3,0.0,1,0,0,0,0,1.0,36,Brooklyn,New York
1207,2001,Stillmatic,Nas,Ether,6,5.0,1,1.0,2.0,9,4,1.0,2,0,0,0,0,2.0,33,Brooklyn,New York
1208,2001,Stillmatic,Nas,What Goes Around,3,1.0,5,0.0,0.0,22,0,0.0,0,0,0,0,0,0.0,31,Brooklyn,New York
1209,2001,Stillmatic,Nas,One Mic,4,3.0,3,0.0,0.0,14,0,0.0,0,0,0,0,0,1.0,25,Brooklyn,New York
1210,2001,Stillmatic,Nas,Smokin',2,1.0,2,0.0,1.0,14,0,0.0,0,0,0,0,0,0.0,20,Brooklyn,New York
1211,2001,Stillmatic,Nas,Every Ghetto,3,1.0,1,0.0,0.0,11,0,0.0,0,0,0,0,0,0.0,16,Brooklyn,New York
1212,2001,Stillmatic,Nas,My Country,4,6.0,1,0.0,0.0,2,0,0.0,0,0,0,0,0,1.0,14,Brooklyn,New York
1213,2001,Stillmatic,Nas,Rewind,0,0.0,1,0.0,0.0,5,1,0.0,0,0,0,1,0,0.0,8,Brooklyn,New York
1214,2001,Stillmatic,Nas,Braveheart Party,4,1.0,0,0.0,0.0,2,0,0.0,0,0,0,0,0,1.0,8,Brooklyn,New York
1215,2001,Stillmatic,Nas,Rule,1,2.0,0,0.0,0.0,3,0,0.0,0,0,0,0,0,0.0,6,Brooklyn,New York
1216,2001,Stillmatic,Nas,2nd Childhood,0,0.0,0,0.0,0.0,4,0,0.0,0,0,0,0,0,0.0,4,Brooklyn,New York
1217,2001,Stillmatic,Nas,You're the Man,2,0.0,1,0.0,0.0,1,0,0.0,0,0,0,0,0,0.0,4,Brooklyn,New York
1218,2001,Stillmatic,Nas,Stillmatic,0,0.0,0,0.0,0.0,2,0,0.0,0,0,0,0,0,0.0,2,Brooklyn,New York
1219,2001,Stillmatic,Nas,Got Yourself a gun,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,1.0,1,Brooklyn,New York
1220,2001,Until the End of Time,Tupac,Fuck friendz,12,3.0,18,0.0,8.0,23,2,2.0,0,0,0,0,0,3.0,71,Harlem,New York
1221,2001,Until the End of Time,Tupac,lil homies,26,7.0,4,0.0,0.0,29,0,0.0,0,0,0,0,0,3.0,69,Harlem,New York
1222,2001,Until the End of Time,Tupac,lastonesleft,39,2.0,3,0.0,0.0,12,1,0.0,0,0,0,0,0,0.0,57,Harlem,New York
1223,2001,Until the End of Time,Tupac,Why you turn on me,11,2.0,8,1.0,2.0,25,1,0.0,0,0,0,0,0,6.0,56,Harlem,New York
1224,2001,Until the End of Time,Tupac,U don't have 2 worry,19,5.0,1,0.0,4.0,25,0,0.0,0,0,0,0,0,1.0,55,Harlem,New York
1225,2001,Until the End of Time,Tupac,M.O.B,11,2.0,19,0.0,2.0,20,0,0.0,0,0,0,0,0,0.0,54,Harlem,New York
1226,2001,Until the End of Time,Tupac,good life,11,0.0,1,0.0,8.0,23,1,0.0,0,0,0,0,0,1.0,45,Harlem,New York
1227,2001,Until the End of Time,Tupac,All out,7,2.0,3,0.0,0.0,28,0,0.0,3,0,0,0,0,1.0,44,Harlem,New York
1228,2001,Until the End of Time,Tupac,World Wide Mob Figgaz,13,4.0,0,0.0,0.0,24,1,0.0,0,0,0,0,0,0.0,42,Harlem,New York
1229,2001,Until the End of Time,Tupac,breathin,24,2.0,0,0.0,1.0,10,1,0.0,1,0,0,0,0,3.0,42,Harlem,New York
1230,2001,Until the End of Time,Tupac,Fuckin wit the wrong nigga,11,3.0,3,0.0,0.0,21,1,0.0,0,0,0,0,0,0.0,39,Harlem,New York
1231,2001,Until the End of Time,Tupac,running on e,13,7.0,1,1.0,3.0,12,1,0.0,1,0,0,0,0,0.0,39,Harlem,New York
1232,2001,Until the End of Time,Tupac,let em have it,8,2.0,5,0.0,3.0,11,4,0.0,0,0,0,0,0,1.0,34,Harlem,New York
1233,2001,Until the End of Time,Tupac,niggaz nature,1,3.0,2,2.0,1.0,19,3,0.0,0,0,0,1,0,1.0,33,Harlem,New York
1234,2001,Until the End of Time,Tupac,Thung n u thug n me remix,12,4.0,2,0.0,0.0,11,0,0.0,0,1,0,0,0,0.0,30,Harlem,New York
1235,2001,Until the End of Time,Tupac,Thug n u thug n me,12,4.0,2,0.0,0.0,11,0,0.0,0,1,0,0,0,0.0,30,Harlem,New York
1236,2001,Until the End of Time,Tupac,Ballad of a dead soulja,3,2.0,1,0.0,0.0,21,0,0.0,0,0,0,0,0,0.0,27,Harlem,New York
1237,2001,Until the End of Time,Tupac,let em have it remix,9,2.0,3,0.0,1.0,9,2,0.0,0,0,0,0,0,1.0,27,Harlem,New York
1238,2001,Until the End of Time,Tupac,My closest roaddogz,6,1.0,1,0.0,1.0,11,0,0.0,0,0,0,0,0,0.0,20,Harlem,New York
1239,2001,Until the End of Time,Tupac,words 2 my first born ,4,4.0,1,0.0,0.0,7,0,0.0,0,0,0,1,0,1.0,18,Harlem,New York
1240,2001,Until the End of Time,Tupac,Everything they owe,6,5.0,0,0.0,0.0,4,0,0.0,0,1,0,0,0,0.0,16,Harlem,New York
1241,2001,Until the End of Time,Tupac,when I get free,3,5.0,2,0.0,0.0,5,0,0.0,0,0,0,0,0,0.0,15,Harlem,New York
1242,2001,Until the End of Time,Tupac,Big Syke (disc 2),0,0.0,3,0.0,0.0,10,0,0.0,0,0,0,0,0,0.0,13,Harlem,New York
1243,2001,Until the End of Time,Tupac,When thugz cry,5,0.0,4,0.0,0.0,2,0,0.0,0,0,0,0,0,0.0,11,Harlem,New York
1244,2001,Until the End of Time,Tupac,This ain't livin ,0,1.0,1,0.0,1.0,1,0,0.0,0,0,0,0,0,1.0,5,Harlem,New York
1245,2001,Until the End of Time,Tupac,happy home,0,0.0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,1,Harlem,New York
1246,2001,Until the End of Time,Tupac,Until the end of time,0,1.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,1,Harlem,New York
1247,2001,Until the End of Time,Tupac,until the end of time remix,0,1.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,1,Harlem,New York
1248,2001,Until the End of Time,Tupac,letter 2 my unborn,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,Harlem,New York
1249,2002,Guess Who's Back,50 Cent,Fuck you,57,1.0,1,1.0,0.0,29,0,0.0,0,0,0,0,0,16.0,105,Jamaica,New York
1250,2002,Guess Who's Back,50 Cent,Get out the club,8,26.0,33,3.0,0.0,0,0,0.0,0,0,0,0,0,2.0,72,Jamaica,New York
1251,2002,Guess Who's Back,50 Cent,As the world turns,10,5.0,14,0.0,15.0,14,0,0.0,0,0,0,0,0,5.0,63,Jamaica,New York
1252,2002,Guess Who's Back,50 Cent,Drop skit,5,3.0,1,1.0,1.0,35,0,0.0,0,0,0,0,0,2.0,48,Jamaica,New York
1253,2002,Guess Who's Back,50 Cent,Thats whats up,5,3.0,1,1.0,0.0,30,0,0.0,0,0,0,0,0,2.0,42,Jamaica,New York
1254,2002,Guess Who's Back,50 Cent,Who U rep with,5,1.0,1,0.0,0.0,26,0,0.0,0,0,0,0,0,0.0,33,Jamaica,New York
1255,2002,Guess Who's Back,50 Cent,Too hot,5,5.0,0,0.0,0.0,18,1,0.0,0,0,0,0,0,1.0,30,Jamaica,New York
1256,2002,Guess Who's Back,50 Cent,Life's on the Line,7,6.0,1,0.0,0.0,13,1,0.0,0,0,0,0,0,1.0,29,Jamaica,New York
1257,2002,Guess Who's Back,50 Cent,Doo Wop Freestyle,5,2.0,0,0.0,0.0,13,0,0.0,1,0,0,0,0,2.0,23,Jamaica,New York
1258,2002,Guess Who's Back,50 Cent,Killa Tape ,0,5.0,0,0.0,1.0,16,0,0.0,0,0,0,0,0,0.0,22,Jamaica,New York
1259,2002,Guess Who's Back,50 Cent,50 Bars,3,4.0,1,0.0,0.0,10,0,0.0,0,1,0,0,0,2.0,21,Jamaica,New York
1260,2002,Guess Who's Back,50 Cent,U Not like me,3,3.0,1,0.0,1.0,8,1,0.0,0,0,0,0,0,1.0,18,Jamaica,New York
1261,2002,Guess Who's Back,50 Cent,Stretch Armstorng Freestyle,2,1.0,2,0.0,0.0,10,1,0.0,0,0,0,1,0,0.0,17,Jamaica,New York
1262,2002,Guess Who's Back,50 Cent,Whoo Kid Freestyle,5,1.0,0,0.0,0.0,10,0,0.0,0,0,0,0,0,0.0,16,Jamaica,New York
1263,2002,Guess Who's Back,50 Cent,Ghetto Qua Ran,2,3.0,1,0.0,0.0,9,0,0.0,0,0,0,0,0,1.0,16,Jamaica,New York
1264,2002,Guess Who's Back,50 Cent,Be a Gentleman,1,1.0,0,0.0,0.0,10,0,0.0,1,0,0,0,0,2.0,15,Jamaica,New York
1265,2002,Guess Who's Back,50 Cent,Rotten Apple,1,1.0,1,0.0,0.0,10,0,0.0,0,0,0,0,0,1.0,14,Jamaica,New York
1266,2002,Guess Who's Back,50 Cent,Corner Bodega,2,4.0,0,0.0,0.0,2,0,0.0,0,0,0,0,0,0.0,8,Jamaica,New York
1267,2002,Eminem Show,Eminem,Drips,13,11.0,13,5.0,3.0,2,14,0.0,0,0,0,1,0,1.0,63,St. Joseph,Missouri
1268,2002,Eminem Show,Eminem,When the Music stops,11,4.0,3,0.0,0.0,8,0,0.0,0,0,0,1,0,2.0,29,St. Joseph,Missouri
1269,2002,Eminem Show,Eminem,The Kiss,17,3.0,3,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,23,St. Joseph,Missouri
1270,2002,Eminem Show,Eminem,Say What you Say,10,11.0,1,0.0,0.0,0,1,0.0,0,0,0,0,0,0.0,23,St. Joseph,Missouri
1271,2002,Eminem Show,Eminem,White America,12,9.0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,1.0,23,St. Joseph,Missouri
1272,2002,Eminem Show,Eminem,my dads gone crazy,12,2.0,2,3.0,0.0,0,1,1.0,0,0,0,0,0,1.0,22,St. Joseph,Missouri
1273,2002,Eminem Show,Eminem,superman,4,2.0,8,0.0,1.0,0,0,0.0,0,0,0,0,0,3.0,18,St. Joseph,Missouri
1274,2002,Eminem Show,Eminem,sing for the moment,9,6.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,1.0,16,St. Joseph,Missouri
1275,2002,Eminem Show,Eminem,Square dance,6,2.0,3,0.0,0.0,0,1,0.0,0,0,0,0,0,3.0,15,St. Joseph,Missouri
1276,2002,Eminem Show,Eminem,Say Goodbye Hollywood,5,5.0,0,0.0,0.0,0,1,0.0,0,0,0,0,0,3.0,14,St. Joseph,Missouri
1277,2002,Eminem Show,Eminem,Business,2,10.0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,13,St. Joseph,Missouri
1278,2002,Eminem Show,Eminem,Without Me,2,4.0,1,0.0,0.0,0,0,0.0,1,0,0,2,0,3.0,13,St. Joseph,Missouri
1279,2002,Eminem Show,Eminem,Till I collapse,2,11.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,13,St. Joseph,Missouri
1280,2002,Eminem Show,Eminem,Cleaning out my closet,3,4.0,3,0.0,0.0,0,0,0.0,1,0,0,0,0,1.0,12,St. Joseph,Missouri
1281,2002,Eminem Show,Eminem,Soldier,6,2.0,3,0.0,0.0,0,0,1.0,0,0,0,0,0,0.0,12,St. Joseph,Missouri
1282,2002,Eminem Show,Eminem,Hailie's sogn,3,2.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,5,St. Joseph,Missouri
1283,2002,Eminem Show,Eminem,Paul Rosenberg skit,3,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,3,St. Joseph,Missouri
1284,2002,Eminem Show,Eminem,steve berman skit,1,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,1,St. Joseph,Missouri
1285,2002,Eminem Show,Eminem,Curtains close skit,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,St. Joseph,Missouri
1286,2002,Blueprint 2,Jay-Z,Nigga Please,0,0.0,1,0.0,1.0,42,0,0.0,0,0,0,0,0,0.0,44,Brooklyn,New York
1287,2002,Blueprint 2,Jay-Z,Bitches & Sisters,5,2.0,27,0.0,0.0,0,0,0.0,0,0,0,0,0,2.0,36,Brooklyn,New York
1288,2002,Blueprint 2,Jay-Z,Some People Hate,3,6.0,1,0.0,0.0,15,0,0.0,0,0,0,0,0,0.0,25,Brooklyn,New York
1289,2002,Blueprint 2,Jay-Z,2 Many hoes,0,2.0,0,0.0,10.0,5,0,0.0,0,1,0,0,0,1.0,19,Brooklyn,New York
1290,2002,Blueprint 2,Jay-Z,Some How Some Way,10,0.0,0,0.0,0.0,7,0,0.0,0,0,0,0,0,1.0,18,Brooklyn,New York
1291,2002,Blueprint 2,Jay-Z,The Watcher 2,3,7.0,2,0.0,0.0,5,0,0.0,0,0,0,0,0,0.0,17,Brooklyn,New York
